,User,Text,Date,Favorites,Retweets,Mentions,Hashtags,Geolocation
139,HlubiZeeRadebe1,@Ebuka I want to know about the Zip-gate at the bathroom come through tomorrow my brother #BBNaija,2020-08-29 23:59:04+00:00,1,3,@Ebuka,#BBNaija,
140,JaySugarGirl,#BBNaija ,2020-08-29 23:59:03+00:00,0,2,,#BBNaija,
141,femikari,Did neo just dise kiddwaya that his eyes looks like someone DAT has gone 6rounds on sex? And told Nengi that he doesn't know what her eyes looks like? Coded sub oo #KiddwayaTheMisjudged #EricaXElites #KiddricaDPremiumContent #BBNajia #BBNaija @Ebuka can we hear more 2Mao?,2020-08-29 23:59:03+00:00,1,7,@Ebuka,#KiddwayaTheMisjudged #EricaXElites #KiddricaDPremiumContent #BBNajia #BBNaija,
142,vinobecca,"Nengi though ""i get bored with tou sometimes "" you will never hear those words from ozo's mouth, why do girls always like the bad guys #BBNaija",2020-08-29 23:59:02+00:00,0,6,,#BBNaija,
143,maaam_ee,"Thank God i stopped shipping yesterday Versace wedding my foot Erica or nothing!!! I’m all for the drama my siblings Ozorica, God go help you #BBNaija ",2020-08-29 23:59:02+00:00,0,36,,#BBNaija,
144,sehunxy,"A ship without trust, Rubbish. Please GTFO #BBNaija",2020-08-29 23:59:02+00:00,0,0,,#BBNaija,
145,askmyfavez,Ozo can fuck off to hell tonight and take Kiddwaya with him. This girl has been touchy all day and you are now saying she’s compensating after you insinuated kak about her cause she asked someone to help her with her zip after peeing. #BBNaija,2020-08-29 23:59:01+00:00,27,75,,#BBNaija,
146,joeyyfinessey,"Tolani, at this point, I’m counting on you to tell Erica that Kidd was acting weird with nengi in the kitchen #Bbnaija",2020-08-29 23:59:01+00:00,0,10,,#Bbnaija,
147,missnizersh,Neo and ozo for the friendship y'all had for Erica before please communicate this to her #BBNaija,2020-08-29 23:59:00+00:00,1,8,,#BBNaija,
148,JLCPCB,"Only $2 for PCB Prototype, 24 Hours Fast Turn Order here https://jlcpcb.com/v JLCPCB The First Choice of Tech-Hackers!",2020-08-20 06:30:06+00:00,52,472,,,
149,millipeeed,At this point I retire being a shipper.. @Ebuka please scatter ozone n nenkidd I’m tired #BBNaija,2020-08-29 23:59:00+00:00,0,7,@Ebuka,#BBNaija,
150,fan_ozo,If i see any Kiddrica and Ozone shippers on my TL. I will curse you. Kidd and Nengi need to fuck each other. Kidd needs to shift Nengi's pant too since thats what she followed in the toilet. #bbnaija,2020-08-29 23:59:00+00:00,4,43,,#bbnaija,
151,Miss_Slovex,"Nengi I cant stan you anymore whaaaaaaatttt,I unstan to Pakistan and afghanistan.what will this show be without you!!! #BBNaija",2020-08-29 23:59:00+00:00,0,6,,#BBNaija,
152,VictorKola7,"ozo cant handle a girl like nengi , Erica cant handle a guy like kidd #BBnaija",2020-08-29 23:58:59+00:00,0,5,,#BBnaija,
153,Eazzynachi,My baby don leave me go sleep any fine gal here when never sleep should DM #Bbnaija,2020-08-29 23:58:59+00:00,0,0,,#Bbnaija,
154,vic4you1,Ozo don't even eat her food...toast bread & sleep #BBNaija,2020-08-29 23:58:58+00:00,0,3,,#BBNaija,
155,gistdelivery,Even Lord Future is amazed #Kiddwaya #future #BBNaija #RealestG,2020-08-29 23:58:58+00:00,0,3,,#Kiddwaya #future #BBNaija #RealestG,
156,ife_oma_,Lmfao #BBNaija ,2020-08-29 23:58:57+00:00,0,2,,#BBNaija,
157,JaySugarGirl,#Bbnaija ,2020-08-29 23:58:57+00:00,0,3,,#Bbnaija,
158,LiamZeeland,"I believe Ozo will never pick Nengi as deputy again. Oga thought dis week was go be official shipping for him, I give Nengi all her props play your game hunty. #BBNaija ",2020-08-29 23:58:56+00:00,3,76,,#BBNaija,
159,genderexpositi1,"Y'all are changing the speech Nnegi: I feel like you distanced yourself from me Kidd: Sometimes I feel like I bore you Nnegi: No you are my friend, you can't bore me Kidd to others: Do I bore you sometimes? #BBNaija",2020-08-29 23:58:56+00:00,0,3,,#BBNaija,
160,lil_themi,@showmax make una show us clips of nengi and kiddwaya for toilet abeg let's know the truth #BBNaija,2020-08-29 23:58:55+00:00,0,6,@showmax,#BBNaija,
161,FaivieAthalia_,Renewing my Kiddwaya and Erica stanship.. #BBNaija ,2020-08-29 23:58:54+00:00,0,12,,#BBNaija,
162,CruiseQueenn,Who else will keep me awake if not Nengi ? #Nengi #BBNaija,2020-08-29 23:58:52+00:00,2,13,,#Nengi #BBNaija,
163,Kittykimmy4,"#bbnaija Truth is Ozo can act tough but unfortunately he loves this girl and he wears his heart on his sleeve, he will never learn with his coconut head. That's why we will vote so after 71 days his eyes clear ",2020-08-29 23:58:52+00:00,0,5,,#bbnaija,
164,aomuabor3,It is deep! Stop lying!#BBNaija ,2020-08-29 23:58:52+00:00,0,3,,#BBNaija,
165,ThutoSkems,Ninjas to nengi this night #BBnaija ,2020-08-29 23:58:52+00:00,0,2,,#BBnaija,
166,litefury,"The game never changed. Tactics were just revised when it became too obvious. Give them some sign that there's hope, so they keep chasing & possibly stay loyal. When they get too close, you remind them that you're ""just friends"". Rinse & repeat. I'm actually impressed. #BBNaija",2020-08-29 23:58:52+00:00,0,2,,#BBNaija,
167,Tessyluv_,"Ozo is always talking about being smart and all that nonsense,but will still go bck to factory setting #BBNaija",2020-08-29 23:58:51+00:00,0,2,,#BBNaija,
168,alexandrahul,Elites oh God of erica is working! We eating good! #BBNaija,2020-08-29 23:58:51+00:00,0,1,,#BBNaija,
169,VisaNigeria,"Today, we give fist bumps to @Keexstribe as we celebrate this incredible Nigerian born sneaker brand whose uniqueness to tell African stories with their shoes also led them to take advantage of the numerous opportunities that eCommerce provides.",2020-08-15 10:08:49+00:00,804,9511,@keexstribe,,
170,Oladhapo,"Laycon repeats things a lot. Now, it worked for us. He confirmed his song was played. We wouldn't have known #BBNaija #LayCONSISTENT #LAYCONtent",2020-08-29 23:58:50+00:00,19,107,,#BBNaija #LayCONSISTENT #LAYCONtent,
171,CallmeLoveki,#BBNaija ,2020-08-29 23:58:49+00:00,0,1,,#BBNaija,
172,MsShyneWriter,I agree #bbnaijalockdown2020 #BBNaija ,2020-08-29 23:58:46+00:00,0,2,,#bbnaijalockdown2020 #BBNaija,
173,Chike____,"For once I need Lucy's help. It is only Lucy that can keep telling Ozo the truth. Neo tried tonight but by tomorrow, e go change mouth. #BbNaija",2020-08-29 23:58:46+00:00,0,6,,#BbNaija,
174,Cute_K4TohBad,The hot ladies in #BBNaija house are the ones bringing Kiddwaya lots of unnecessary enemies ,2020-08-29 23:58:46+00:00,0,4,,#BBNaija,
175,GoodOldJane,"The tension in that house is too much abeg, I'm going to bed #BBNaija",2020-08-29 23:58:44+00:00,0,3,,#BBNaija,
176,i_amAjebo,So nengi sees ozo and kidd as a brother. Really fear the female gender #BBNaija,2020-08-29 23:58:42+00:00,0,2,,#BBNaija,
177,OzoStan2,I am honestly happy with everything that has happened tonight. It will be good for everyone in the long run. #BBNaija,2020-08-29 23:58:42+00:00,0,7,,#BBNaija,
178,Leylaa54147696,"Ayyah nengi u will be the one to be alone in that house bcus kidd will alwys go back to erica,Ozo have dora,neo,vee. Even if they lived he have dora by his side..Prince is with tolani,brighto will nt listen to u,las las u will be alone u see urself.#BBNaija",2020-08-29 23:58:41+00:00,0,6,,#BBNaija,
179,p0stmaniac,The ship with Ozo started with the bathroom scene then she confronts him about why he was avoiding her. The ship with Kiddwayya has started with a toilet scene and then she confronts him why he has been avoiding her...Is it only I that see a pattern or are y'all normal? #BBNaija,2020-08-29 23:58:41+00:00,2,8,,#BBNaija,
180,PurpleRay4,A Total package He is now some people's grand prize. 85million has been forgotten.Kiddwaya is now the chase #BBNaija ,2020-08-29 23:58:39+00:00,0,32,,#BBNaija,
181,browniee05,"This is how kid flirt he even told one of the housmate to do same.... nengi has always wanted kid but she wanted the chase, she didnt expect erica to grab him that fast and now she wants him cos of the gist I presume same reason erica wants assurance #bbnaija #bbnaija2020",2020-08-29 23:58:39+00:00,0,7,,#bbnaija #bbnaija2020,
182,JonathanEmekaP,We should never judge people. YES. But never let yourself get played by a player. Administer judgment on them immediately! #BBNaija,2020-08-29 23:58:39+00:00,0,0,,#BBNaija,
183,TheOliviaLife,E sure me die say this babe enter street when she was 12 years old. Only akwuna ndi ike ya with over a decade experience can razzle man like this. The type wey u go carry go club wt your man with your clean mind but you no go know say she don slip her card for em pocket #BBNaija,2020-08-29 23:58:38+00:00,0,3,,#BBNaija,
184,cindy_nwanya,"If I was ozo, I will collabo with Erica to treat Nengi n Kidd fuckup #BBNaija",2020-08-29 23:58:36+00:00,0,8,,#BBNaija,
185,chimexam,This is the tweet.. Nengi is always right period periottt #BBNaija ,2020-08-29 23:58:36+00:00,0,4,,#BBNaija,
186,Diek0l0la,"From next year, I’m going back to my normal one fave for the season, because which kin corner I hook myself this year? #BBNaija",2020-08-29 23:58:35+00:00,0,6,,#BBNaija,
187,JessyProdigy,The only ozone I know and fuck with.. Any other ozone is dead buried and roasted.... This is the only ship I recognise #bbnaijalockdown2020 #BBNajia #BBNaija ,2020-08-29 23:58:35+00:00,3,33,,#bbnaijalockdown2020 #BBNajia #BBNaija,
188,Londy31282732,I'm praying for Ozo he really doesn't deserve this torture Nengi is putting him in #BBNaija,2020-08-29 23:58:35+00:00,1,2,,#BBNaija,
189,Jewel_jzee,"But when you come to think of it, Nengi has never committed to anything, from the onset she has stuck to her guns, she never wavered on her ‘no commitment stance’ so where is this entitlement coming from? #BBNaija",2020-08-29 23:58:35+00:00,0,5,,#BBNaija,
190,VisaNigeria,"Today, we give fist bumps to @Keexstribe as we celebrate this incredible Nigerian born sneaker brand whose uniqueness to tell African stories with their shoes also led them to take advantage of the numerous opportunities that eCommerce provides.",2020-08-15 10:08:49+00:00,804,9511,@keexstribe,,
191,TheMayBanks,ozo don suffer for this house sha. #bbnaija,2020-08-29 23:58:34+00:00,0,2,,#bbnaija,
192,IamPaschalhampo,Ozo the time I go vex for u na when u go upstairs and begin to shalaye. Na that time thunder go fire you #BBNaijaLockdown #BBNaija #bbnaija2020,2020-08-29 23:58:33+00:00,1,19,,#BBNaijaLockdown #BBNaija #bbnaija2020,
193,par_excellence1,"Ozo is obsessive and possesive over Nengi, that girl cant conversate with another man, without Ozo sulking. Yhuuu ha.a free her. #BBNaija",2020-08-29 23:58:33+00:00,0,2,,#BBNaija,
194,the_princessij," Toilet action in view, must be nice #BBNaija #PartyHardWithErica",2020-08-29 23:58:33+00:00,0,7,,#BBNaija #PartyHardWithErica,
195,missally2109,Give which attention to who? Ozo come #bbnaija house to give attention to to people abi? The only attention Ozo will be giving out is to 85 million Naira #BBNaijaLockdown #OzoGrooveMaster #BBNaija ,2020-08-29 23:58:33+00:00,1,9,,#bbnaija #BBNaijaLockdown #OzoGrooveMaster #BBNaija,
196,Ikech_Balogun,Go remove cun stains off Nengis chin biko and leave my mentions #BBNaija ,2020-08-29 23:58:33+00:00,0,18,,#BBNaija,
197,o_oluwasayo,The only housemate to stan right now... is laycon. No woman deserve this year own abeg @itslaycon Am here to stan Icons #BBNaija,2020-08-29 23:58:32+00:00,2,31,@itslaycon,#BBNaija,
198,DZaviier,#BBNaija Ozo no change for anybody... All u did was Love ,2020-08-29 23:58:31+00:00,1,8,,#BBNaija,
199,joypopins,"@real_mercyeke once said you can’t be friends with me and also want my man, if you want my man, beef me Now I see why nene is not close to Erica Nene asking kidd why he is far from her and Kidd said he gets bored of her. Yet she was caught in d toilet with kidd #BBNaija",2020-08-29 23:58:31+00:00,0,10,@real_mercyeke,#BBNaija,
200,Kentucky0_2,"Whoever you see saying Ozo is hurting due to Nengi’s attitude from now on, that shows the person doesn’t watch this show because Ozo is as unbothered as the birds in the sky. #bbnaija",2020-08-29 23:58:31+00:00,1,11,,#bbnaija,
201,Nokxxy_M,They're wailing under my tweets I said what I said if you have a TV watch and tweet your own #BBNaija,2020-08-29 23:58:31+00:00,0,0,,#BBNaija,
202,mzzvarma,#BBNaija Inspite of everything or whatever u cant take away the fact that Nengi and Ozo take care of each other in that house and nothing is gonna change that.,2020-08-29 23:58:31+00:00,0,1,,#BBNaija,
203,Erica_TeamErica,"Wathoni and Nengi have a plan. It started out in the HOH first week. They ambushed Ozo to say she’s his spec & Nengi flirted with Ozo, then when Ozo flirts back Nengi ran away so that Ozo could chase her Ozo wake up. You’ve been used. Clearly Ozone didn’t work do Nene #bbnaija",2020-08-29 23:58:31+00:00,1,2,,#bbnaija,
204,Samlee_23,Thats the problem.. now its Nengi Nengi Nengi. No one is bashing Kidd. #BBNaija,2020-08-29 23:58:29+00:00,0,0,,#BBNaija,
205,dbosschic,Biggy why #LAYCONtent #bbnaija2020 #BBNaija ,2020-08-29 23:58:28+00:00,0,0,,#LAYCONtent #bbnaija2020 #BBNaija,
206,tega4040,Abuja house wives will be so happy Nengi is in the big brother house . Their husband go rest. E get why #BBNaijaLockdown #BBNaija ,2020-08-29 23:58:27+00:00,2,28,,#BBNaijaLockdown #BBNaija,
207,naija2020_bb,This pic is heartbreaking My boy deserves better #BBNaija #bbnaijalockdown2020 Laycon | Nengi | Kidd | Ozo and Erica,2020-08-29 23:58:27+00:00,36,345,,#BBNaija #bbnaijalockdown2020,
208,MaiaOma,Team Erica are enjoying the shenanigans tonight #BBNaija ,2020-08-29 23:58:27+00:00,0,8,,#BBNaija,
209,Shiloh_28,Neo is going to have a man to man talk with Kiddwaya soon. #BBnaija,2020-08-29 23:58:27+00:00,0,3,,#BBnaija,
210,Cebile_pupu,My prayer from now on will include Kiddrica hitting iceberg and sinking Erica should not look in Kidd's direction after dat #BBNaija,2020-08-29 23:58:26+00:00,0,2,,#BBNaija,
211,JLCPCB,"JLCPCB Prototype For $2/5pcs, 24 Hours Quick Turnaround. Get $23 Coupons For New Customer Free PCB SMT + $24 Coupons Monthly Order Here https://jlcpcb.com/v",2020-08-20 06:31:12+00:00,68,716,,,
212,UpgradeLady,Someone said Nengi is Zipengi because she was caught with Kidd in the toilet with her shirt unzipped e be thingz #BBNaija,2020-08-29 23:58:26+00:00,0,2,,#BBNaija,
213,IkeStan_,I REPEAT KIDDWAYA IS THE CONTENT OF THIS SHOW!!!!!!! #BBNaija,2020-08-29 23:58:26+00:00,8,42,,#BBNaija,
214,Emul8Just,Ozo the apple of God's eyes... #OzoBornWinner #OZOGrooveMaster #BBNaija ,2020-08-29 23:58:26+00:00,0,3,,#OzoBornWinner #OZOGrooveMaster #BBNaija,
215,GassaMunga,It's now confirmed that the legendary Ebuka go shake plenty tables tomorrow. #BBNaija,2020-08-29 23:58:26+00:00,2,4,,#BBNaija,
216,_Alanalilian,Back online I don off Gen Biko Wetin dey happen via neo n Ozo talk #BBNaija,2020-08-29 23:58:25+00:00,0,0,,#BBNaija,
217,Jennife49245837,As a woman I don't like what nengi did Erica is her friend outside the house #BBNaija,2020-08-29 23:58:25+00:00,1,9,,#BBNaija,
218,Wekisha1,You people messed up when you decided to ship ship and forget that this money will be won by a SINGLE person!!! THANK YOU ALL FOR MAKING IT EASIER FOR LAYCON and iCONS #BBNaija,2020-08-29 23:58:25+00:00,0,12,,#BBNaija,
219,Debbybruno3,The chemistry between Laycon and 85million ehn. Flames! #bbnaija #SwitchUpWithLaycon,2020-08-29 23:58:25+00:00,53,288,,#bbnaija #SwitchUpWithLaycon,
220,zigiluv3,"No wonder I heard Kidd is like a brother to me let that sink in,, without knowing you were missing in the party ground with him to inside toilet, with zip down!! Nonsense #BBNaija",2020-08-29 23:58:24+00:00,0,3,,#BBNaija,
221,PowerfulMunee,"Kidd sucked Dora's boobs . Why is no one talking about it.. Why are you all not dragging kidd or Dora .. When it comes to Nengi, you all are expect in dragging Hypocrites #BBNaija ",2020-08-29 23:58:24+00:00,8,30,,#BBNaija,
222,NeloAralu,"I don’t pity Ozo walai. I want Nengi to do more, i want him to see her do more. I need his head back in the game FULLY abeg #BBNaija",2020-08-29 23:58:23+00:00,1,16,,#BBNaija,
223,SteveDiego10,"I'm Beginning To Think BBNaija Should Be Stopped Or Banned Cuz People Are Taking This Favourite Thing Way Too Much. The Insults And Negatives, Brewing Cuz Of This ""Stanship"" Of A Thing Can Be So Sad To See. One Can't Make A Comment About A HM Without Getting A Backlash. #BBNaija",2020-08-29 23:58:23+00:00,0,2,,#BBNaija,
224,iamobinna,"BOYS MAX SNEAKERS SIZES 25-36 AVAILABLE PRICE: 4000 NAIRA ONLY ORDER HERE : https://bit.ly/338h4fF 08065833184 ""DJ Switch"" Laycon #BBNaija Biggie Lekan Nene Senseless#OwambeWithNengi Atiku Brighto ""Ozo and Erica"" Nengi Dbanj Kidd #BBNaijaLockdown #bbnaija2020 #BBNaijaparty",2020-08-29 23:58:23+00:00,0,0,,#BBNaija #BBNaijaLockdown #bbnaija2020 #BBNaijaparty,
225,rashaa1234567,"Ozo if you don’t trust her, let her know and move on. Nobody will fight you. Leave Nengi for us. We love her #BBNaija",2020-08-29 23:58:22+00:00,0,10,,#BBNaija,
226,AAdaChief,Caption it yourself. Let's put Ozo in our prayers tonight. May he receive sense... Amen. #BBNaija ,2020-08-29 23:58:22+00:00,0,9,,#BBNaija,
227,ZameYdine,"PERIOD Nengi is #BBNaija all by herself, she shines alone very well ",2020-08-29 23:58:21+00:00,0,6,,#BBNaija,
228,__dabel,And it’s Erica that’s the good digger Lmaoo #bbnaija ,2020-08-29 23:58:18+00:00,0,3,,#bbnaija,
